event_id,date,time_utc,datetime_utc,lat,lon,depth,moment_tensor_depth,strike1,dip1,rake1,strike2,dip2,rake2,n_fault_planes,ma,md,ml,mw,scalar_moment,mt_exponent,mt_mrr,mt_mtt,mt_mpp,mt_mrt,mt_mrp,mt_mtp,mt_1,mt_2,mt_3,mt_4,mt_5,mt_6,optimum_strike,optimum_dip,optimum_rake,instability,instability_max
71744551,2012-03-01,16:31:08.650000,2012-03-01T16:31:08.650000Z,36.6400,-121.2500,5.8100,5.0000,45.0000,89.0000,-30.0000,136.0000,60.0000,-179.0000,2,,3.2000,3.0400,3.1500,664400000000000000000.0000,20,-0.2520,-5.6220,5.8740,-2.3260,-2.3790,0.0870,-0.2520,-5.6220,5.8740,-2.3260,-2.3790,0.0870,136.0000,60.0000,-179.0000,0.8233,0.8671
71744566,2012-03-01,17:15:33.750000,2012-03-01T17:15:33.750000Z,36.6400,-121.2500,5.9600,5.0000,139.0000,83.0000,156.0000,232.0000,66.0000,7.0000,2,,3.5500,3.5300,3.4200,1692000000000000000000.0000,21,0.0306,-1.5185,1.4879,0.2529,-0.6992,0.2675,0.0306,-1.5185,1.4879,0.2529,-0.6992,0.2675,232.0000,66.0000,7.0000,0.8139,0.8572
71746766,2012-03-05,13:33:20.450000,2012-03-05T13:33:20.450000Z,37.9300,-122.3100,8.0900,8.0000,147.0000,83.0000,-170.0000,56.0000,81.0000,-7.0000,2,,4.1100,4.2400,3.9900,11849999999999999475712.0000,22,-0.0494,-1.0413,1.0907,-0.2181,0.0858,0.4582,-0.0494,-1.0413,1.0907,-0.2181,0.0858,0.4582,147.0000,83.0000,190.0000,0.9455,0.9455
71747540,2012-03-14,06:30:20.990000,2012-03-14T06:30:20.990000Z,39.0200,-122.5800,3.9300,5.0000,68.0000,76.0000,-34.0000,167.0000,57.0000,-164.0000,2,,3.0600,2.9600,3.4000,1589000000000000000000.0000,21,-0.5887,-0.4546,1.0434,-0.6619,-0.2107,1.1535,-0.5887,-0.4546,1.0434,-0.6619,-0.2107,1.1535,167.0000,57.0000,-164.0000,0.9403,0.9403
71749275,2012-03-17,23:21:22.650000,2012-03-17T23:21:22.650000Z,38.8300,-122.7700,0.5500,1.5000,166.0000,52.0000,-115.0000,23.0000,45.0000,-62.0000,2,,2.9700,2.8900,3.0800,511800000000000000000.0000,20,-4.4320,-0.7160,5.1480,-1.4730,0.7420,0.4310,-4.4320,-0.7160,5.1480,-1.4730,0.7420,0.4310,166.0000,52.0000,245.0000,0.9238,0.9238
71749970,2012-03-19,09:50:22.440000,2012-03-19T09:50:22.440000Z,40.4100,-124.5900,22.4100,21.0000,320.0000,85.0000,-168.0000,229.0000,78.0000,-5.0000,2,,3.2600,3.2400,3.6100,3188999999999999737856.0000,21,0.1134,-3.1245,3.0111,0.7088,-0.2838,0.4638,0.1134,-3.1245,3.0111,0.7088,-0.2838,0.4638,320.0000,85.0000,192.0000,0.8595,0.8595
71750455,2012-03-20,02:17:45.450000,2012-03-20T02:17:45.450000Z,38.4100,-118.7100,-2.0400,3.5000,62.0000,79.0000,-17.0000,155.0000,73.0000,-169.0000,2,,3.6800,3.7700,3.7600,5380000000000000000000.0000,21,-1.4425,-3.3901,4.8326,-1.3273,-0.0984,3.0851,-1.4425,-3.3901,4.8326,-1.3273,-0.0984,3.0851,155.0000,73.0000,-169.0000,0.9866,0.9866
71759475,2012-04-06,03:16:20.010000,2012-04-06T03:16:20.010000Z,36.5600,-121.1200,5.5800,5.0000,279.0000,85.0000,45.0000,185.0000,45.0000,174.0000,2,,3.8900,3.8200,3.6900,4207000000000000262144.0000,21,0.4532,0.5012,-0.9545,-2.9564,0.1715,2.8726,0.4532,0.5012,-0.9545,-2.9564,0.1715,2.8726,185.0000,45.0000,174.0000,0.8529,0.8529
71764230,2012-04-13,22:18:54.270000,2012-04-13T22:18:54.270000Z,36.8900,-121.6300,6.7600,8.0000,314.0000,78.0000,-152.0000,218.0000,63.0000,-13.0000,2,,3.4100,3.2200,3.4800,2097000000000000000000.0000,21,-0.4006,-1.6116,2.0123,0.8998,-0.3601,-0.2307,-0.4006,-1.6116,2.0123,0.8998,-0.3601,-0.2307,218.0000,63.0000,-13.0000,0.9344,0.9344
71766345,2012-04-17,20:31:35.110000,2012-04-17T20:31:35.110000Z,40.9700,-124.4200,19.0200,21.0000,246.0000,83.0000,10.0000,155.0000,80.0000,173.0000,2,,3.6200,3.5100,4.1500,21020000000000001048576.0000,22,-0.2182,-1.4219,1.6401,-0.2390,-0.4837,1.3537,-0.2182,-1.4219,1.6401,-0.2390,-0.4837,1.3537,155.0000,80.0000,173.0000,0.9926,0.9926
71768555,2012-04-21,15:19:10.290000,2012-04-21T15:19:10.290000Z,36.7800,-121.5000,6.2300,8.0000,44.0000,87.0000,-22.0000,135.0000,68.0000,-177.0000,2,,3.0500,3.2000,3.0800,521700000000000000000.0000,20,-0.1130,-4.7780,4.8910,-1.5640,-1.1770,-0.1280,-0.1130,-4.7780,4.8910,-1.5640,-1.1770,-0.1280,44.0000,87.0000,338.0000,0.8757,0.8757
71771805,2012-04-27,08:38:37.570000,2012-04-27T08:38:37.570000Z,40.3800,-124.9900,9.7500,8.0000,108.0000,88.0000,-172.0000,18.0000,82.0000,-2.0000,2,,3.5500,3.5000,3.8300,6817999999999999475712.0000,21,-1.4770,-3.1745,4.6515,-0.7887,0.2597,-5.5140,-1.4770,-3.1745,4.6515,-0.7887,0.2597,-5.5140,18.0000,82.0000,-2.0000,0.9706,0.9706
71776130,2012-05-05,09:23:23.060000,2012-05-05T09:23:23.060000Z,38.8000,-122.7600,1.8300,3.5000,143.0000,87.0000,-167.0000,52.0000,77.0000,-3.0000,2,,3.9500,4.0400,4.2500,29920000000000000000000.0000,22,-0.6723,-2.4921,3.1644,-0.3149,0.5325,0.7445,-0.6723,-2.4921,3.1644,-0.3149,0.5325,0.7445,143.0000,87.0000,193.0000,0.9037,0.9037
71062589,2012-05-05,09:24:34.330000,2012-05-05T09:24:34.330000Z,38.8000,-122.7800,-0.0900,1.5000,8.0000,77.0000,-161.0000,274.0000,72.0000,-14.0000,2,,3.4000,,3.3400,1287000000000000000000.0000,21,-0.3088,0.3899,-0.0811,0.1639,-0.3467,1.1833,-0.3088,0.3899,-0.0811,0.1639,-0.3467,1.1833,8.0000,77.0000,199.0000,0.9035,0.9035
71784801,2012-05-13,12:38:52.010000,2012-05-13T12:38:52.010000Z,38.7900,-122.7800,2.8500,8.0000,169.0000,82.0000,164.0000,262.0000,74.0000,8.0000,2,,3.3500,3.4700,3.9000,8860000000000000000000.0000,21,0.5005,-3.0356,2.5350,-0.8111,-2.5888,7.9515,0.5005,-3.0356,2.5350,-0.8111,-2.5888,7.9515,169.0000,82.0000,164.0000,0.9683,0.9683
71785981,2012-05-15,10:19:33.410000,2012-05-15T10:19:33.410000Z,40.3900,-125.4200,24.0700,24.0000,93.0000,81.0000,168.0000,185.0000,78.0000,9.0000,2,,3.6000,3.4700,4.0800,16380000000000001048576.0000,22,0.2311,-0.3216,0.0906,0.2978,-0.2128,-1.5756,0.2311,-0.3216,0.0906,0.2978,-0.2128,-1.5756,185.0000,78.0000,9.0000,0.8507,0.8507
71795731,2012-06-03,17:31:37,2012-06-03T17:31:37Z,37.2600,-121.6400,8.0900,11.0000,235.0000,84.0000,-9.0000,326.0000,81.0000,-174.0000,2,,3.4500,3.5300,3.5200,2390000000000000000000.0000,21,0.0529,-2.2106,2.1578,0.4769,-0.0243,0.8508,0.0529,-2.2106,2.1578,0.4769,-0.0243,0.8508,326.0000,81.0000,-174.0000,0.9169,0.9169
71799216,2012-06-10,06:55:50.270000,2012-06-10T06:55:50.270000Z,40.9900,-124.8300,24.0900,24.0000,36.0000,89.0000,-7.0000,126.0000,83.0000,-179.0000,2,,3.3100,3.4000,3.5500,2648999999999999737856.0000,21,0.5803,-2.7815,2.2013,-0.3341,-0.1925,-0.8264,0.5803,-2.7815,2.2013,-0.3341,-0.1925,-0.8264,36.0000,89.0000,353.0000,0.9583,0.9583
71799561,2012-06-11,04:20:26.530000,2012-06-11T04:20:26.530000Z,38.0900,-119.1400,5.3000,8.0000,328.0000,88.0000,-164.0000,237.0000,74.0000,-2.0000,2,,3.2700,3.3600,3.1600,692300000000000000000.0000,20,0.7370,-6.3330,5.5960,1.6420,-1.3310,2.8730,0.7370,-6.3330,5.5960,1.6420,-1.3310,2.8730,328.0000,88.0000,196.0000,0.9461,0.9461
71800566,2012-06-13,13:25:03.460000,2012-06-13T13:25:03.460000Z,40.8700,-123.4700,22.3100,18.0000,49.0000,74.0000,-64.0000,169.0000,30.0000,-146.0000,2,,3.3500,3.2600,3.4000,1552000000000000000000.0000,21,-0.7515,-0.2258,0.9773,-0.9931,-0.6407,0.4759,-0.7515,-0.2258,0.9773,-0.9931,-0.6407,0.4759,169.0000,30.0000,-146.0000,0.7988,0.7988
71805066,2012-06-23,03:51:57.850000,2012-06-23T03:51:57.850000Z,39.3200,-119.9900,1.7000,8.0000,188.0000,86.0000,-25.0000,280.0000,65.0000,-176.0000,2,,4.0400,4.2700,4.0500,14969999999999999475712.0000,22,-0.2550,-0.3236,0.5786,0.0510,0.5967,-1.2922,-0.2550,-0.3236,0.5786,0.0510,0.5967,-1.2922,188.0000,86.0000,335.0000,0.8897,0.8897
71806256,2012-06-25,08:13:40.550000,2012-06-25T08:13:40.550000Z,37.2600,-121.6400,7.3500,8.0000,326.0000,89.0000,-164.0000,236.0000,74.0000,-1.0000,2,,3.2500,3.3400,3.2800,1027000000000000000000.0000,21,0.0799,-0.9527,0.8728,0.2107,-0.2073,0.3716,0.0799,-0.9527,0.8728,0.2107,-0.2073,0.3716,326.0000,89.0000,196.0000,0.9303,0.9303
71806361,2012-06-25,13:24:32.710000,2012-06-25T13:24:32.710000Z,39.4600,-123.3200,7.9900,8.0000,80.0000,76.0000,38.0000,339.0000,53.0000,163.0000,2,,3.2200,3.2400,3.4700,1991000000000000000000.0000,21,0.6113,-1.1500,0.5387,0.9872,0.4818,1.3312,0.6113,-1.1500,0.5387,0.9872,0.4818,1.3312,339.0000,53.0000,163.0000,0.8490,0.8490
71804195,2012-06-30,01:53:55.960000,2012-06-30T01:53:55.960000Z,40.7400,-125.1500,23.5100,14.0000,49.0000,82.0000,20.0000,316.0000,71.0000,171.0000,2,,3.7100,3.6700,3.9700,11369999999999999475712.0000,22,0.1939,-1.1645,0.9706,0.1898,0.3048,0.0711,0.1939,-1.1645,0.9706,0.1898,0.3048,0.0711,316.0000,71.0000,171.0000,0.7912,0.7969
71804865,2012-07-01,10:05:52.980000,2012-07-01T10:05:52.980000Z,39.7800,-123.3500,9.5700,11.0000,305.0000,80.0000,164.0000,38.0000,74.0000,10.0000,2,,3.3200,3.2200,3.5600,2742000000000000000000.0000,21,0.3471,-2.6726,2.3256,-0.3324,0.7489,-0.7191,0.3471,-2.6726,2.3256,-0.3324,0.7489,-0.7191,38.0000,74.0000,10.0000,0.9052,0.9052
71812891,2012-07-08,12:05:48.510000,2012-07-08T12:05:48.510000Z,39.4800,-123.8000,7.4700,8.0000,334.0000,81.0000,-130.0000,233.0000,41.0000,-14.0000,2,,3.9600,4.1400,4.4200,53780000000000003145728.0000,22,-1.3820,-2.6550,4.0370,1.7199,-3.4097,1.4371,-1.3820,-2.6550,4.0370,1.7199,-3.4097,1.4371,334.0000,81.0000,230.0000,0.9669,0.9669
71813266,2012-07-09,00:01:18.140000,2012-07-09T00:01:18.140000Z,38.8200,-122.8000,2.9900,3.5000,25.0000,66.0000,-79.0000,179.0000,27.0000,-113.0000,2,,3.7200,3.5200,3.8300,6852000000000000000000.0000,21,-3.4552,-2.7536,6.2087,-1.5085,-4.1270,2.7860,-3.4552,-2.7536,6.2087,-1.5085,-4.1270,2.7860,179.0000,27.0000,-113.0000,0.7692,0.9321
71815561,2012-07-12,10:39:07.520000,2012-07-12T10:39:07.520000Z,40.7500,-123.6800,29.4900,30.0000,310.0000,88.0000,-162.0000,219.0000,72.0000,-2.0000,2,,3.9300,3.6800,3.9900,11830000000000000524288.0000,22,0.0052,-1.1069,1.1016,0.3222,-0.1898,-0.2052,0.0052,-1.1069,1.1016,0.3222,-0.1898,-0.2052,219.0000,72.0000,-2.0000,0.9425,0.9425
71818621,2012-07-19,07:59:00.570000,2012-07-19T07:59:00.570000Z,36.4900,-120.7400,10.1400,5.0000,279.0000,68.0000,57.0000,158.0000,39.0000,143.0000,2,,3.3900,3.3200,3.3200,1202000000000000000000.0000,21,0.6862,-0.5541,-0.1321,-0.7228,-0.0508,0.7320,0.6862,-0.5541,-0.1321,-0.7228,-0.0508,0.7320,158.0000,39.0000,143.0000,0.8606,0.8606
71819391,2012-07-21,01:52:01.690000,2012-07-21T01:52:01.690000Z,40.3900,-125.5300,24.6300,18.0000,94.0000,86.0000,160.0000,186.0000,70.0000,5.0000,2,,5.0300,4.5800,5.1000,559800000000000002097152.0000,23,0.6058,-1.2312,0.6254,1.8269,-0.3516,-5.1819,0.6058,-1.2312,0.6254,1.8269,-0.3516,-5.1819,186.0000,70.0000,5.0000,0.8724,0.8724
71819471,2012-07-21,06:04:21.250000,2012-07-21T06:04:21.250000Z,40.4100,-125.3300,5.8700,5.0000,184.0000,89.0000,8.0000,93.0000,82.0000,179.0000,2,,4.7200,4.4800,5.1900,759999999999999949668352.0000,23,-0.9194,-0.4878,1.4072,0.3015,-1.0836,-7.4635,-0.9194,-0.4878,1.4072,0.3015,-1.0836,-7.4635,184.0000,89.0000,8.0000,0.8513,0.8513
71820431,2012-07-23,08:57:44.770000,2012-07-23T08:57:44.770000Z,40.3900,-125.3800,26.5800,27.0000,274.0000,88.0000,170.0000,5.0000,80.0000,2.0000,2,,3.2400,3.2200,3.4900,2105000000000000000000.0000,21,0.0945,-0.3820,0.2875,-0.3545,0.0636,-2.0464,0.0945,-0.3820,0.2875,-0.3545,0.0636,-2.0464,5.0000,80.0000,2.0000,0.8835,0.8835
71826151,2012-08-03,18:30:01.130000,2012-08-03T18:30:01.130000Z,38.7800,-122.7200,1.2700,1.5000,199.0000,60.0000,-65.0000,336.0000,39.0000,-126.0000,2,,3.1600,3.0800,3.2500,928100000000000000000.0000,20,-7.4810,-0.8760,8.3560,3.5690,3.1910,-0.4530,-7.4810,-0.8760,8.3560,3.5690,3.1910,-0.4530,199.0000,60.0000,295.0000,0.9340,0.9340
71827401,2012-08-06,07:35:49.120000,2012-08-06T07:35:49.120000Z,35.9500,-120.5000,11.0000,11.0000,231.0000,90.0000,12.0000,141.0000,78.0000,180.0000,2,,4.7700,4.5800,4.4500,59360000000000000000000.0000,22,-0.3037,-5.5224,5.8261,-0.8958,-0.9028,1.1979,-0.3037,-5.5224,5.8261,-0.8958,-0.9028,1.1979,141.0000,78.0000,180.0000,0.8844,0.8844
71828881,2012-08-09,15:24:26.710000,2012-08-09T15:24:26.710000Z,40.7600,-125.2000,24.5600,27.0000,117.0000,82.0000,153.0000,211.0000,63.0000,9.0000,2,,4.2600,4.1000,4.3800,46900000000000003145728.0000,22,0.6411,-3.8714,3.2303,1.5715,-1.3652,-2.1797,0.6411,-3.8714,3.2303,1.5715,-1.3652,-2.1797,211.0000,63.0000,9.0000,0.9593,0.9593
71834635,2012-08-29,13:01:49.520000,2012-08-29T13:01:49.520000Z,36.0200,-118.3900,1.8100,8.0000,346.0000,74.0000,-110.0000,219.0000,25.0000,-40.0000,2,,3.4500,3.4900,3.3800,1485000000000000000000.0000,21,-0.7329,-0.1904,0.9233,0.4103,-1.1225,0.2544,-0.7329,-0.1904,0.9233,0.4103,-1.1225,0.2544,346.0000,74.0000,250.0000,0.9435,0.9435
71835625,2012-08-31,21:44:07.910000,2012-08-31T21:44:07.910000Z,35.9900,-120.5600,3.4100,5.0000,47.0000,84.0000,-20.0000,139.0000,70.0000,-173.0000,2,,3.3200,3.2200,3.3200,1200000000000000000000.0000,21,-0.2867,-0.9802,1.2669,-0.2779,-0.2485,0.1433,-0.2867,-0.9802,1.2669,-0.2779,-0.2485,0.1433,139.0000,70.0000,-173.0000,0.8601,0.8601
71839165,2012-09-07,13:22:10.380000,2012-09-07T13:22:10.380000Z,36.1200,-120.0600,14.3500,8.0000,309.0000,57.0000,81.0000,146.0000,34.0000,104.0000,2,,3.9800,3.8200,3.6800,4056000000000000000000.0000,21,3.6496,-1.6626,-1.9870,-1.4768,0.7641,1.9156,3.6496,-1.6626,-1.9870,-1.4768,0.7641,1.9156,146.0000,34.0000,104.0000,0.8143,0.8143
71839170,2012-09-07,13:23:48.140000,2012-09-07T13:23:48.140000Z,36.1200,-120.0000,10.0100,5.0000,297.0000,59.0000,72.0000,150.0000,35.0000,118.0000,2,,4.3400,4.1600,4.0600,15449999999999999475712.0000,22,1.2706,-0.6722,-0.5984,-0.7327,0.1167,0.7901,1.2706,-0.6722,-0.5984,-0.7327,0.1167,0.7901,150.0000,35.0000,118.0000,0.8279,0.8279
71840890,2012-09-11,16:44:33.490000,2012-09-11T16:44:33.490000Z,38.7900,-123.5800,10.0100,8.0000,120.0000,58.0000,110.0000,266.0000,37.0000,62.0000,2,,3.0400,2.9500,3.1200,604100000000000000000.0000,20,5.2250,-5.2880,0.0630,1.5190,-2.2200,1.2860,5.2250,-5.2880,0.0630,1.5190,-2.2200,1.2860,266.0000,37.0000,62.0000,0.6591,0.6591
71842075,2012-09-14,11:53:17.520000,2012-09-14T11:53:17.520000Z,40.4400,-124.1900,26.9400,24.0000,50.0000,83.0000,-10.0000,141.0000,80.0000,-173.0000,2,,4.3400,4.1400,4.4300,54379999999999996854272.0000,22,-0.4726,-4.9682,5.4408,-1.0929,-0.1167,1.0756,-0.4726,-4.9682,5.4408,-1.0929,-0.1167,1.0756,141.0000,80.0000,-173.0000,0.8840,0.8840
71842080,2012-09-14,11:57:21.020000,2012-09-14T11:57:21.020000Z,40.4400,-124.1600,24.7500,24.0000,323.0000,89.0000,177.0000,53.0000,87.0000,1.0000,2,,3.0500,2.8900,3.3600,1375000000000000000000.0000,21,-0.2834,-1.1759,1.4593,-0.0206,0.0928,0.3814,-0.2834,-1.1759,1.4593,-0.0206,0.0928,0.3814,323.0000,89.0000,177.0000,0.8998,0.8998
71842255,2012-09-14,18:19:50.930000,2012-09-14T18:19:50.930000Z,40.4400,-124.1600,26.5000,24.0000,325.0000,84.0000,-170.0000,235.0000,80.0000,-6.0000,2,,3.6500,3.4700,3.9600,10780000000000001048576.0000,22,-0.0278,-0.9802,1.0080,0.1868,-0.0862,0.3617,-0.0278,-0.9802,1.0080,0.1868,-0.0862,0.3617,325.0000,84.0000,190.0000,0.9135,0.9135
71842260,2012-09-14,18:21:59.190000,2012-09-14T18:21:59.190000Z,40.4400,-124.1700,25.2300,24.0000,239.0000,83.0000,-16.0000,331.0000,74.0000,-172.0000,2,,3.1600,3.0900,3.4600,1905000000000000000000.0000,21,-0.2360,-1.4489,1.6849,0.5123,0.0819,0.9336,-0.2360,-1.4489,1.6849,0.5123,0.0819,0.9336,331.0000,74.0000,-172.0000,0.9326,0.9326
71843215,2012-09-16,18:53:02.680000,2012-09-16T18:53:02.680000Z,38.7900,-122.7700,2.4100,5.0000,128.0000,65.0000,-149.0000,24.0000,62.0000,-28.0000,2,,3.1700,3.1400,3.4300,1739000000000000000000.0000,21,-0.7203,-0.8955,1.6159,-0.7702,-0.1234,-0.6752,-0.7203,-0.8955,1.6159,-0.7702,-0.1234,-0.6752,24.0000,62.0000,-28.0000,0.9138,0.9138
71843220,2012-09-16,18:54:00.580000,2012-09-16T18:54:00.580000Z,38.8100,-122.8100,0.0400,1.5000,334.0000,71.0000,-148.0000,232.0000,60.0000,-22.0000,2,,2.8400,,2.8800,263000000000000000000.0000,20,-0.9690,-1.5190,2.4880,0.9700,-0.6540,0.9330,-0.9690,-1.5190,2.4880,0.9700,-0.6540,0.9330,334.0000,71.0000,212.0000,0.9340,0.9340
71845790,2012-09-22,02:55:24.710000,2012-09-22T02:55:24.710000Z,40.4600,-124.4500,25.6200,24.0000,114.0000,87.0000,-174.0000,24.0000,84.0000,-3.0000,2,,3.2700,3.2900,3.5100,2302000000000000000000.0000,21,-0.1932,-1.6038,1.7970,-0.2231,0.0150,-1.5344,-0.1932,-1.6038,1.7970,-0.2231,0.0150,-1.5344,24.0000,84.0000,-3.0000,0.9895,0.9895
71847715,2012-09-25,15:15:09.890000,2012-09-25T15:15:09.890000Z,39.1700,-123.1700,10.8400,8.0000,60.0000,87.0000,20.0000,328.0000,70.0000,177.0000,2,,3.9800,3.9600,4.5100,73620000000000003145728.0000,22,0.7973,-6.5327,5.7354,2.1331,1.3042,3.1890,0.7973,-6.5327,5.7354,2.1331,1.3042,3.1890,328.0000,70.0000,177.0000,0.9015,0.9015
71848175,2012-09-26,05:53:34,2012-09-26T05:53:34Z,41.0800,-125.2800,25.2700,14.0000,283.0000,87.0000,-157.0000,192.0000,67.0000,-3.0000,2,,3.4200,3.4400,3.8400,7080000000000000000000.0000,21,0.0618,-2.8184,2.7565,2.8452,-0.1342,-5.8620,0.0618,-2.8184,2.7565,2.8452,-0.1342,-5.8620,192.0000,67.0000,-3.0000,0.9134,0.9134
71855125,2012-10-08,16:09:31.760000,2012-10-08T16:09:31.760000Z,38.2400,-122.1700,9.3900,11.0000,59.0000,86.0000,-10.0000,149.0000,80.0000,-176.0000,2,,3.0800,3.0300,3.2500,935900000000000000000.0000,20,-0.4770,-7.8950,8.3720,-1.6660,-0.4380,4.2850,-0.4770,-7.8950,8.3720,-1.6660,-0.4380,4.2850,149.0000,80.0000,-176.0000,0.9615,0.9615
71859625,2012-10-14,16:53:07.420000,2012-10-14T16:53:07.420000Z,40.6500,-125.2700,23.0900,5.0000,125.0000,73.0000,-144.0000,23.0000,56.0000,-21.0000,2,,3.6200,3.5700,4.0000,12620000000000001048576.0000,22,-0.4144,-0.6451,1.0594,-0.6635,0.1106,-0.5331,-0.4144,-0.6451,1.0594,-0.6635,0.1106,-0.5331,23.0000,56.0000,-21.0000,0.8821,0.8821
71862520,2012-10-19,17:44:45.910000,2012-10-19T17:44:45.910000Z,36.4700,-121.0400,7.9200,8.0000,78.0000,89.0000,-10.0000,168.0000,80.0000,-179.0000,2,,3.5800,3.6500,3.4100,1634000000000000000000.0000,21,0.0748,-0.6855,0.6107,-0.3001,-0.0030,1.4708,0.0748,-0.6855,0.6107,-0.3001,-0.0030,1.4708,168.0000,80.0000,-179.0000,0.9747,0.9747
71863625,2012-10-21,06:55:09.510000,2012-10-21T06:55:09.510000Z,36.3100,-120.8600,8.6200,8.0000,332.0000,90.0000,159.0000,62.0000,69.0000,0.0000,2,,5.5700,5.2800,5.2900,1077000000000000014680064.0000,24,0.0232,-0.8357,0.8125,-0.1872,0.3333,0.5782,0.0232,-0.8357,0.8125,-0.1872,0.3333,0.5782,332.0000,90.0000,159.0000,0.9751,0.9751
71863730,2012-10-21,07:37:47.420000,2012-10-21T07:37:47.420000Z,36.3100,-120.8500,9.6000,8.0000,112.0000,61.0000,87.0000,297.0000,29.0000,95.0000,2,,3.6300,3.6500,3.5800,2912999999999999737856.0000,21,1.8714,-2.3438,0.4724,1.4405,-0.5911,1.5798,1.8714,-2.3438,0.4724,1.4405,-0.5911,1.5798,297.0000,29.0000,95.0000,0.6698,0.6698
71864295,2012-10-21,20:40:08.400000,2012-10-21T20:40:08.400000Z,40.9000,-123.9300,21.2500,27.0000,211.0000,48.0000,-99.0000,44.0000,43.0000,-81.0000,2,,3.3700,3.2400,3.5500,2666000000000000000000.0000,21,-2.6910,1.0238,1.6672,-0.1055,0.3839,1.1959,-2.6910,1.0238,1.6672,-0.1055,0.3839,1.1959,211.0000,48.0000,261.0000,0.8949,0.8949
71865635,2012-10-23,07:45:52.110000,2012-10-23T07:45:52.110000Z,40.3000,-124.5300,8.2500,11.0000,97.0000,87.0000,-173.0000,6.0000,83.0000,-3.0000,2,,3.2200,3.2500,3.6900,4315000000000000262144.0000,21,-0.2287,-0.8637,1.0924,-0.5027,-0.1472,-4.1681,-0.2287,-0.8637,1.0924,-0.5027,-0.1472,-4.1681,6.0000,83.0000,-3.0000,0.8861,0.8861
71870540,2012-10-29,04:25:16.260000,2012-10-29T04:25:16.260000Z,36.5900,-121.2000,8.3500,8.0000,136.0000,84.0000,-168.0000,45.0000,78.0000,-6.0000,2,,4.0800,4.1800,3.9400,10060000000000001048576.0000,22,-0.0074,-0.9738,0.9812,-0.2262,0.0804,0.0202,-0.0074,-0.9738,0.9812,-0.2262,0.0804,0.0202,45.0000,78.0000,-6.0000,0.8429,0.8429
71872340,2012-10-31,09:52:57.890000,2012-10-31T09:52:57.890000Z,37.0900,-121.5000,7.5600,8.0000,65.0000,89.0000,10.0000,334.0000,80.0000,179.0000,2,,3.2000,3.2900,3.2200,833500000000000000000.0000,20,0.7360,-6.7560,6.0200,1.2340,0.5700,5.1760,0.7360,-6.7560,6.0200,1.2340,0.5700,5.1760,334.0000,80.0000,179.0000,0.9642,0.9642
71872550,2012-10-31,15:29:52.780000,2012-10-31T15:29:52.780000Z,40.9700,-123.7000,11.4800,11.0000,330.0000,62.0000,108.0000,114.0000,33.0000,59.0000,2,,3.0900,3.1800,3.2100,801700000000000000000.0000,20,6.1610,-3.4550,-2.7060,-1.2840,4.2750,3.9720,6.1610,-3.4550,-2.7060,-1.2840,4.2750,3.9720,330.0000,62.0000,108.0000,0.8799,0.8799
71873180,2012-11-01,14:34:17.990000,2012-11-01T14:34:17.990000Z,36.8100,-121.5500,5.9000,8.0000,47.0000,84.0000,-33.0000,141.0000,57.0000,-173.0000,2,,3.3300,3.4100,3.3300,1240000000000000000000.0000,21,-0.1486,-0.9490,1.0976,-0.5577,-0.3789,0.1433,-0.1486,-0.9490,1.0976,-0.5577,-0.3789,0.1433,141.0000,57.0000,-173.0000,0.8687,0.8687
71881720,2012-11-13,13:40:05.460000,2012-11-13T13:40:05.460000Z,39.0500,-123.0900,2.3600,5.0000,68.0000,77.0000,28.0000,331.0000,63.0000,165.0000,2,,2.9200,3.1000,3.3200,1176000000000000000000.0000,21,0.3554,-1.0098,0.6543,0.3688,0.2897,0.6327,0.3554,-1.0098,0.6543,0.3688,0.2897,0.6327,331.0000,63.0000,165.0000,0.8886,0.8886
71888646,2012-11-18,06:53:04.400000,2012-11-18T06:53:04.400000Z,40.6600,-125.3600,22.8600,5.0000,19.0000,68.0000,-47.0000,131.0000,48.0000,-149.0000,2,,3.4200,3.3700,3.7200,4692999999999999737856.0000,21,-2.4270,-1.7512,4.1782,-1.6016,-1.9263,-1.6414,-2.4270,-1.7512,4.1782,-1.6016,-1.9263,-1.6414,19.0000,68.0000,313.0000,0.9364,0.9364
71892301,2012-11-24,08:10:18.640000,2012-11-24T08:10:18.640000Z,38.8100,-122.7900,3.1500,3.5000,39.0000,50.0000,-64.0000,182.0000,47.0000,-117.0000,2,,2.9600,3.0000,3.2800,1052000000000000000000.0000,21,-0.9073,-0.0263,0.9336,-0.2923,0.0518,0.4183,-0.9073,-0.0263,0.9336,-0.2923,0.0518,0.4183,182.0000,47.0000,-117.0000,0.8624,0.8624
71892581,2012-11-24,15:44:35.330000,2012-11-24T15:44:35.330000Z,36.6200,-121.2200,5.7500,5.0000,232.0000,76.0000,17.0000,138.0000,74.0000,165.0000,2,,3.4400,3.3500,3.3300,1243000000000000000000.0000,21,0.1661,-1.2217,1.0556,-0.0621,-0.4283,0.1990,0.1661,-1.2217,1.0556,-0.0621,-0.4283,0.1990,138.0000,74.0000,165.0000,0.8476,0.8476
